-3.00000000e-03	0.00000000e+00
-2.99990719e-03	3.00133765e-09
-2.99959344e-03	5.61913809e-08
-2.99942908e-03	1.10645673e-07
-2.99920089e-03	2.16562694e-07
-2.99901097e-03	3.31323332e-07
-2.99847309e-03	7.88611546e-07
-2.99834644e-03	9.23868190e-07
-2.99771316e-03	1.75794183e-06
-2.99767770e-03	1.81220631e-06
-2.99693969e-03	3.12425118e-06
-2.99689947e-03	3.20526988e-06
-2.99689738e-03	3.20951119e-06
-2.99612300e-03	4.96227937e-06
-2.99607394e-03	5.08485776e-06
-2.99543916e-03	6.79534908e-06
-2.99530158e-03	7.19497056e-06
-2.99476956e-03	8.83718987e-06
-2.99434231e-03	1.02588651e-05
-2.99423224e-03	1.06390920e-05
-2.99372205e-03	1.24761595e-05
-2.99366939e-03	1.26721640e-05
-2.99307315e-03	1.49818793e-05
-2.99303281e-03	1.51434578e-05
-2.99244520e-03	1.75732030e-05
-2.99235728e-03	1.79485072e-05
-2.99172263e-03	2.07382646e-05
-2.99103510e-03	2.39226505e-05
-2.98991318e-03	2.94294924e-05
-2.98872581e-03	3.56233761e-05
-2.98753225e-03	4.21674710e-05
-2.98633690e-03	4.89876857e-05
-2.98514160e-03	5.60288486e-05
-2.98394624e-03	6.32532262e-05
-2.98275095e-03	7.06287435e-05
-2.98155559e-03	7.81303657e-05
-2.98036029e-03	8.57362134e-05
-2.97916494e-03	9.34296408e-05
-2.97796964e-03	1.01195706e-04
-2.97677429e-03	1.09023741e-04
-2.97557899e-03	1.16903653e-04
-2.97438363e-03	1.24828624e-04
-2.97318834e-03	1.32791724e-04
-2.97199298e-03	1.40788723e-04
-2.97079768e-03	1.48814783e-04
-2.96960233e-03	1.56867391e-04
-2.96840703e-03	1.64943093e-04
-2.96721168e-03	1.73040515e-04
-2.96601638e-03	1.81157065e-04
-2.96482102e-03	1.89292102e-04
-2.96362573e-03	1.97443660e-04
-2.96243037e-03	2.05611596e-04
-2.96123507e-03	2.13794304e-04
-2.96003972e-03	2.21991953e-04
-2.95884442e-03	2.30203213e-04
-2.95764907e-03	2.38428471e-04
-2.95645377e-03	2.46666551e-04
-2.95525841e-03	2.54917978e-04
-2.95406312e-03	2.63181694e-04
