1.1457e+00	-1.0894e-01
1.1460e+00	-1.0040e-01
1.1463e+00	-9.2680e-02
1.1466e+00	-8.5690e-02
1.1469e+00	-7.9354e-02
1.1473e+00	-7.3602e-02
1.1476e+00	-6.8373e-02
1.1479e+00	-6.3612e-02
1.1482e+00	-5.9272e-02
1.1485e+00	-5.5308e-02
1.1488e+00	-5.1684e-02
1.1492e+00	-4.8364e-02
1.1495e+00	-4.5318e-02
1.1498e+00	-4.2520e-02
1.1501e+00	-3.9945e-02
1.1504e+00	-3.7572e-02
1.1507e+00	-3.5382e-02
1.1511e+00	-3.3356e-02
1.1514e+00	-3.1481e-02
1.1517e+00	-2.9742e-02
1.1520e+00	-2.8126e-02
1.1523e+00	-2.6622e-02
1.1526e+00	-2.5221e-02
1.1529e+00	-2.3912e-02
1.1533e+00	-2.2689e-02
1.1536e+00	-2.1543e-02
1.1539e+00	-2.0468e-02
1.1542e+00	-1.9457e-02
1.1545e+00	-1.8506e-02
1.1548e+00	-1.7609e-02
1.1552e+00	-1.6761e-02
1.1555e+00	-1.5959e-02
1.1558e+00	-1.5198e-02
1.1561e+00	-1.4476e-02
1.1564e+00	-1.3788e-02
1.1567e+00	-1.3133e-02
1.1570e+00	-1.2508e-02
1.1574e+00	-1.1909e-02
1.1577e+00	-1.1336e-02
1.1580e+00	-1.0785e-02
1.1583e+00	-1.0255e-02
1.1586e+00	-9.7451e-03
1.1589e+00	-9.2525e-03
1.1593e+00	-8.7763e-03
1.1596e+00	-8.3149e-03
1.1599e+00	-7.8672e-03
1.1602e+00	-7.4321e-03
1.1605e+00	-7.0083e-03
1.1608e+00	-6.5949e-03
1.1611e+00	-6.1910e-03
1.1615e+00	-5.7956e-03
1.1618e+00	-5.4080e-03
1.1621e+00	-5.0272e-03
1.1624e+00	-4.6526e-03
1.1627e+00	-4.2834e-03
1.1630e+00	-3.9190e-03
1.1634e+00	-3.5587e-03
1.1637e+00	-3.2019e-03
1.1640e+00	-2.8479e-03
1.1643e+00	-2.4964e-03
1.1646e+00	-2.1466e-03
1.1649e+00	-1.7981e-03
1.1652e+00	-1.4503e-03
1.1656e+00	-1.1030e-03
1.1659e+00	-7.5547e-04
1.1662e+00	-4.0747e-04
1.1665e+00	-5.8574e-05
1.1668e+00	2.9158e-04
1.1671e+00	6.4331e-04
1.1675e+00	9.9692e-04
1.1678e+00	1.3527e-03
1.1681e+00	1.7108e-03
1.1684e+00	2.0715e-03
1.1687e+00	2.4350e-03
1.1690e+00	2.8014e-03
1.1694e+00	3.1708e-03
1.1697e+00	3.5432e-03
1.1700e+00	3.9188e-03
1.1703e+00	4.2976e-03
1.1706e+00	4.6795e-03
1.1709e+00	5.0645e-03
1.1712e+00	5.4525e-03
1.1716e+00	5.8435e-03
1.1719e+00	6.2374e-03
1.1722e+00	6.6340e-03
1.1725e+00	7.0333e-03
1.1728e+00	7.4350e-03
1.1731e+00	7.8389e-03
1.1735e+00	8.2450e-03
1.1738e+00	8.6531e-03
1.1741e+00	9.0629e-03
1.1744e+00	9.4742e-03
1.1747e+00	9.8869e-03
1.1750e+00	1.0301e-02
1.1753e+00	1.0716e-02
1.1757e+00	1.1131e-02
1.1760e+00	1.1547e-02
1.1763e+00	1.1964e-02
1.1766e+00	1.2381e-02
1.1769e+00	1.2797e-02
1.1772e+00	1.3214e-02
1.1776e+00	1.3630e-02
1.1779e+00	1.4045e-02
1.1782e+00	1.4460e-02
1.1785e+00	1.4874e-02
1.1788e+00	1.5287e-02
1.1791e+00	1.5698e-02
1.1794e+00	1.6108e-02
1.1798e+00	1.6517e-02
1.1801e+00	1.6924e-02
1.1804e+00	1.7329e-02
1.1807e+00	1.7732e-02
1.1810e+00	1.8133e-02
1.1813e+00	1.8531e-02
1.1817e+00	1.8928e-02
1.1820e+00	1.9322e-02
1.1823e+00	1.9713e-02
1.1826e+00	2.0101e-02
1.1829e+00	2.0487e-02
1.1832e+00	2.0870e-02
1.1835e+00	2.1249e-02
1.1839e+00	2.1626e-02
1.1842e+00	2.1999e-02
1.1845e+00	2.2369e-02
1.1848e+00	2.2735e-02
1.1851e+00	2.3098e-02
1.1854e+00	2.3457e-02
1.1858e+00	2.3812e-02
1.1861e+00	2.4163e-02
1.1864e+00	2.4510e-02
1.1867e+00	2.4853e-02
1.1870e+00	2.5192e-02
1.1873e+00	2.5526e-02
1.1877e+00	2.5856e-02
1.1880e+00	2.6181e-02
1.1883e+00	2.6502e-02
1.1886e+00	2.6818e-02
1.1889e+00	2.7129e-02
1.1892e+00	2.7435e-02
1.1895e+00	2.7737e-02
1.1899e+00	2.8033e-02
1.1902e+00	2.8324e-02
1.1905e+00	2.8610e-02
1.1908e+00	2.8890e-02
1.1911e+00	2.9165e-02
1.1914e+00	2.9435e-02
1.1918e+00	2.9699e-02
1.1921e+00	2.9957e-02
1.1924e+00	3.0210e-02
1.1927e+00	3.0457e-02
1.1930e+00	3.0698e-02
1.1933e+00	3.0933e-02
1.1936e+00	3.1162e-02
1.1940e+00	3.1385e-02
1.1943e+00	3.1602e-02
1.1946e+00	3.1812e-02
1.1949e+00	3.2016e-02
1.1952e+00	3.2214e-02
1.1955e+00	3.2406e-02
1.1959e+00	3.2591e-02
1.1962e+00	3.2769e-02
1.1965e+00	3.2941e-02
1.1968e+00	3.3106e-02
1.1971e+00	3.3264e-02
1.1974e+00	3.3415e-02
1.1977e+00	3.3559e-02
1.1981e+00	3.3697e-02
1.1984e+00	3.3827e-02
1.1987e+00	3.3951e-02
1.1990e+00	3.4067e-02
1.1993e+00	3.4176e-02
1.1996e+00	3.4278e-02
1.2000e+00	3.4372e-02
1.2003e+00	3.4460e-02
1.2006e+00	3.4540e-02
1.2009e+00	3.4612e-02
1.2012e+00	3.4677e-02
1.2015e+00	3.4735e-02
1.2019e+00	3.4785e-02
1.2022e+00	3.4828e-02
1.2025e+00	3.4863e-02
1.2028e+00	3.4891e-02
1.2031e+00	3.4911e-02
1.2034e+00	3.4924e-02
1.2037e+00	3.4929e-02
1.2041e+00	3.4927e-02
1.2044e+00	3.4917e-02
1.2047e+00	3.4900e-02
1.2050e+00	3.4875e-02
1.2053e+00	3.4843e-02
1.2056e+00	3.4803e-02
1.2060e+00	3.4756e-02
1.2063e+00	3.4702e-02
1.2066e+00	3.4640e-02
1.2069e+00	3.4571e-02
1.2072e+00	3.4494e-02
1.2075e+00	3.4410e-02
1.2078e+00	3.4319e-02
1.2082e+00	3.4221e-02
1.2085e+00	3.4115e-02
1.2088e+00	3.4003e-02
1.2091e+00	3.3883e-02
1.2094e+00	3.3757e-02
1.2097e+00	3.3623e-02
1.2101e+00	3.3483e-02
1.2104e+00	3.3335e-02
1.2107e+00	3.3181e-02
1.2110e+00	3.3021e-02
1.2113e+00	3.2854e-02
1.2116e+00	3.2680e-02
1.2119e+00	3.2500e-02
1.2123e+00	3.2313e-02
1.2126e+00	3.2120e-02
1.2129e+00	3.1921e-02
1.2132e+00	3.1715e-02
1.2135e+00	3.1504e-02
1.2138e+00	3.1286e-02
1.2142e+00	3.1063e-02
1.2145e+00	3.0834e-02
1.2148e+00	3.0599e-02
1.2151e+00	3.0359e-02
1.2154e+00	3.0113e-02
1.2157e+00	2.9862e-02
1.2160e+00	2.9606e-02
1.2164e+00	2.9344e-02
1.2167e+00	2.9078e-02
1.2170e+00	2.8806e-02
1.2173e+00	2.8530e-02
1.2176e+00	2.8250e-02
1.2179e+00	2.7964e-02
1.2183e+00	2.7675e-02
1.2186e+00	2.7381e-02
1.2189e+00	2.7083e-02
1.2192e+00	2.6780e-02
1.2195e+00	2.6474e-02
1.2198e+00	2.6165e-02
1.2202e+00	2.5851e-02
1.2205e+00	2.5534e-02
1.2208e+00	2.5214e-02
1.2211e+00	2.4890e-02
1.2214e+00	2.4563e-02
1.2217e+00	2.4233e-02
1.2220e+00	2.3900e-02
1.2224e+00	2.3564e-02
1.2227e+00	2.3225e-02
1.2230e+00	2.2884e-02
1.2233e+00	2.2540e-02
1.2236e+00	2.2194e-02
1.2239e+00	2.1846e-02
1.2243e+00	2.1495e-02
1.2246e+00	2.1142e-02
1.2249e+00	2.0787e-02
1.2252e+00	2.0430e-02
1.2255e+00	2.0072e-02
1.2258e+00	1.9711e-02
1.2261e+00	1.9349e-02
1.2265e+00	1.8986e-02
1.2268e+00	1.8621e-02
1.2271e+00	1.8254e-02
1.2274e+00	1.7887e-02
1.2277e+00	1.7518e-02
1.2280e+00	1.7148e-02
1.2284e+00	1.6777e-02
1.2287e+00	1.6405e-02
1.2290e+00	1.6032e-02
1.2293e+00	1.5658e-02
1.2296e+00	1.5283e-02
1.2299e+00	1.4908e-02
1.2302e+00	1.4531e-02
1.2306e+00	1.4154e-02
1.2309e+00	1.3777e-02
1.2312e+00	1.3399e-02
1.2315e+00	1.3020e-02
1.2318e+00	1.2641e-02
1.2321e+00	1.2261e-02
1.2325e+00	1.1881e-02
1.2328e+00	1.1501e-02
1.2331e+00	1.1120e-02
1.2334e+00	1.0739e-02
1.2337e+00	1.0358e-02
1.2340e+00	9.9766e-03
1.2343e+00	9.5952e-03
1.2347e+00	9.2136e-03
1.2350e+00	8.8319e-03
1.2353e+00	8.4502e-03
1.2356e+00	8.0684e-03
1.2359e+00	7.6865e-03
1.2362e+00	7.3045e-03
1.2366e+00	6.9224e-03
1.2369e+00	6.5402e-03
1.2372e+00	6.1578e-03
1.2375e+00	5.7752e-03
1.2378e+00	5.3923e-03
1.2381e+00	5.0090e-03
1.2385e+00	4.6254e-03
1.2388e+00	4.2412e-03
1.2391e+00	3.8564e-03
1.2394e+00	3.4709e-03
1.2397e+00	3.0846e-03
1.2400e+00	2.6973e-03
1.2403e+00	2.3090e-03
1.2407e+00	1.9194e-03
1.2410e+00	1.5285e-03
1.2413e+00	1.1360e-03
1.2416e+00	7.4175e-04
1.2419e+00	3.4558e-04
1.2422e+00	-5.2751e-05
1.2426e+00	-4.5348e-04
1.2429e+00	-8.5687e-04
1.2432e+00	-1.2632e-03
1.2435e+00	-1.6728e-03
1.2438e+00	-2.0860e-03
1.2441e+00	-2.5031e-03
1.2444e+00	-2.9246e-03
1.2448e+00	-3.3509e-03
1.2451e+00	-3.7825e-03
1.2454e+00	-4.2199e-03
1.2457e+00	-4.6636e-03
1.2460e+00	-5.1143e-03
1.2463e+00	-5.5727e-03
1.2467e+00	-6.0394e-03
1.2470e+00	-6.5154e-03
1.2473e+00	-7.0013e-03
1.2476e+00	-7.4983e-03
1.2479e+00	-8.0073e-03
1.2482e+00	-8.5294e-03
1.2485e+00	-9.0658e-03
1.2489e+00	-9.6180e-03
1.2492e+00	-1.0187e-02
1.2495e+00	-1.0775e-02
1.2498e+00	-1.1384e-02
1.2501e+00	-1.2014e-02
1.2504e+00	-1.2669e-02
1.2508e+00	-1.3351e-02
1.2511e+00	-1.4062e-02
1.2514e+00	-1.4804e-02
1.2517e+00	-1.5581e-02
1.2520e+00	-1.6396e-02
1.2523e+00	-1.7253e-02
1.2527e+00	-1.8154e-02
1.2530e+00	-1.9106e-02
1.2533e+00	-2.0111e-02
1.2536e+00	-2.1176e-02
1.2539e+00	-2.2307e-02
1.2542e+00	-2.3509e-02
1.2545e+00	-2.4790e-02
1.2549e+00	-2.6158e-02
1.2552e+00	-2.7621e-02
1.2555e+00	-2.9189e-02
1.2558e+00	-3.0874e-02
1.2561e+00	-3.2686e-02
1.2564e+00	-3.4640e-02
1.2568e+00	-3.6751e-02
1.2571e+00	-3.9036e-02
1.2574e+00	-4.1513e-02
1.2577e+00	-4.4204e-02
1.2580e+00	-4.7133e-02
1.2583e+00	-5.0327e-02
1.2586e+00	-5.3816e-02
1.2590e+00	-5.7634e-02
1.2593e+00	-6.1819e-02
1.2596e+00	-6.6416e-02
1.2599e+00	-7.1473e-02
1.2602e+00	-7.7045e-02
1.2605e+00	-8.3194e-02
1.2609e+00	-8.9991e-02
1.2612e+00	-9.7515e-02
1.2615e+00	-1.0585e-01
1.2618e+00	-1.1511e-01
1.2621e+00	-1.2539e-01
1.2624e+00	-1.3683e-01
1.2627e+00	-1.4956e-01
1.2631e+00	-1.6373e-01
1.2634e+00	-1.7950e-01
1.2637e+00	-1.9707e-01
1.2640e+00	-2.1662e-01
1.2643e+00	-2.3835e-01
1.2646e+00	-2.6246e-01
1.2650e+00	-2.8916e-01
1.2653e+00	-3.1863e-01
1.2656e+00	-3.5104e-01
1.2659e+00	-3.8651e-01
1.2662e+00	-4.2512e-01
1.2665e+00	-4.6686e-01
1.2668e+00	-5.1165e-01
1.2672e+00	-5.5929e-01
1.2675e+00	-6.0949e-01
1.2678e+00	-6.6183e-01
1.2681e+00	-7.1579e-01
1.2684e+00	-7.7074e-01
1.2687e+00	-8.2590e-01
1.2691e+00	-8.8024e-01
1.2694e+00	-9.3169e-01
1.2697e+00	-9.7099e-01
1.2700e+00	-9.6137e-01
1.2703e+00	-9.1969e-01
1.2706e+00	-8.7455e-01
1.2710e+00	-8.3055e-01
1.2713e+00	-7.8872e-01
1.2716e+00	-7.4939e-01
1.2719e+00	-7.1267e-01
1.2722e+00	-6.7856e-01
1.2725e+00	-6.4698e-01
1.2728e+00	-6.1783e-01
1.2732e+00	-5.9098e-01
1.2735e+00	-5.6631e-01
1.2738e+00	-5.4366e-01
1.2741e+00	-5.2289e-01
1.2744e+00	-5.0386e-01
1.2747e+00	-4.8645e-01
1.2751e+00	-4.7053e-01
1.2754e+00	-4.5598e-01
1.2757e+00	-4.4269e-01
1.2760e+00	-4.3058e-01
1.2763e+00	-4.1954e-01
1.2766e+00	-4.0950e-01
1.2769e+00	-4.0038e-01
1.2773e+00	-3.9212e-01
1.2776e+00	-3.8466e-01
1.2779e+00	-3.7794e-01
1.2782e+00	-3.7191e-01
1.2785e+00	-3.6654e-01
1.2788e+00	-3.6177e-01
1.2792e+00	-3.5759e-01
1.2795e+00	-3.5394e-01
1.2798e+00	-3.5082e-01
1.2801e+00	-3.4819e-01
1.2804e+00	-3.4603e-01
1.2807e+00	-3.4432e-01
1.2810e+00	-3.4306e-01
1.2814e+00	-3.4221e-01
1.2817e+00	-3.4178e-01
1.2820e+00	-3.4175e-01
1.2823e+00	-3.4211e-01
1.2826e+00	-3.4286e-01
1.2829e+00	-3.4399e-01
1.2833e+00	-3.4551e-01
1.2836e+00	-3.4739e-01
1.2839e+00	-3.4966e-01
1.2842e+00	-3.5230e-01
1.2845e+00	-3.5532e-01
1.2848e+00	-3.5872e-01
1.2852e+00	-3.6250e-01
1.2855e+00	-3.6668e-01
1.2858e+00	-3.7125e-01
1.2861e+00	-3.7623e-01
1.2864e+00	-3.8161e-01
1.2867e+00	-3.8742e-01
1.2870e+00	-3.9365e-01
1.2874e+00	-4.0032e-01
1.2877e+00	-4.0744e-01
1.2880e+00	-4.1501e-01
1.2883e+00	-4.2306e-01
1.2886e+00	-4.3159e-01
1.2889e+00	-4.4061e-01
1.2893e+00	-4.5014e-01
1.2896e+00	-4.6019e-01
1.2899e+00	-4.7077e-01
1.2902e+00	-4.8189e-01
1.2905e+00	-4.9356e-01
1.2908e+00	-5.0579e-01
1.2911e+00	-5.1859e-01
1.2915e+00	-5.3197e-01
1.2918e+00	-5.4594e-01
1.2921e+00	-5.6049e-01
1.2924e+00	-5.7563e-01
1.2927e+00	-5.9136e-01
1.2930e+00	-6.0768e-01
1.2934e+00	-6.2457e-01
1.2937e+00	-6.4203e-01
1.2940e+00	-6.6004e-01
1.2943e+00	-6.7858e-01
1.2946e+00	-6.9762e-01
1.2949e+00	-7.1714e-01
1.2952e+00	-7.3709e-01
1.2956e+00	-7.5743e-01
1.2959e+00	-7.7811e-01
1.2962e+00	-7.9904e-01
1.2965e+00	-8.2015e-01
1.2968e+00	-8.4133e-01
1.2971e+00	-8.6242e-01
1.2975e+00	-8.8320e-01
1.2978e+00	-9.0334e-01
1.2981e+00	-9.2224e-01
1.2984e+00	-9.3883e-01
1.2987e+00	-9.5118e-01
1.2990e+00	-9.5647e-01
1.2993e+00	-9.5292e-01
1.2997e+00	-9.4201e-01
1.3000e+00	-9.2668e-01
1.3003e+00	-9.0906e-01
1.3006e+00	-8.9033e-01
1.3009e+00	-8.7114e-01
1.3012e+00	-8.5183e-01
1.3016e+00	-8.3263e-01
1.3019e+00	-8.1368e-01
1.3022e+00	-7.9508e-01
1.3025e+00	-7.7690e-01
1.3028e+00	-7.5919e-01
1.3031e+00	-7.4199e-01
1.3035e+00	-7.2533e-01
